Track	Artist	URI	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	chorusHit	sections
Tossin' And Turnin'	Lulu	spotify:track:0m2dYycrL8ZHHlfdqRQvad	0.465	0.825	5	-8.277	1	0.0759	0.112	0	0.364	0.911	138.719	107240	4	29.2633	7	0
Army Ants	Stone Temple Pilots	spotify:track:6Hv2dcv2Ph9qgpghww6VQf	0.406	0.936	4	-9.226	0	0.0655	0.000163	0.0556	0.0853	0.139	102.295	226440	4	130.00941	5	0
BÃÂÃÂÃÂÃÂ¼ck dich	Rammstein	spotify:track:4nmEFKvwVwTXAn5N2F12oj	0.693	0.979	9	-5.101	0	0.0913	0.00655	0.291	0.0265	0.653	149.099	201533	4	18.46547	9	0
Airegin	Grant Green	spotify:track:3ccPNJ50ja94sxlEJGAU9k	0.536	0.387	5	-14.337	0	0.0434	0.907	0.168	0.154	0.576	117.413	452027	4	55.2741	15	0
Ain't 2 Proud 2 Beg	TLC	spotify:track:5kVSEpbyuLIVuPM1i2KivC	0.674	0.707	10	-10.799	0	0.0343	0.00265	0.00214	0.352	0.712	104.854	336560	4	27.70928	16	1
Cooling Card	Jawbox	spotify:track:1Rvx7RYBKeaDIXlNMV7kcL	0.491	0.973	9	-5.614	0	0.0744	0.0338	0.725	0.0926	0.484	130.834	172507	4	36.01157	8	0
Breathe Again	Toni Braxton	spotify:track:68ZD7M5tOBBM0N5XWRECoD	0.689	0.677	0	-6.36	1	0.0326	0.0704	0	0.0877	0.259	153.919	269173	4	29.83562	13	0
When The Lights Go Out	Five	spotify:track:37giHQffMdB94OqVy4ZBd8	0.854	0.827	5	-6.424	1	0.0335	0.0636	0	0.123	0.961	104.001	249600	4	42.51889	11	1
Season of the Witch	Vanilla Fudge	spotify:track:0VJXE7w1oCeBqkxaYm1gdO	0.329	0.167	5	-15.973	1	0.0436	0.623	0.0114	0.146	0.143	122.998	467333	3	114.05445	17	0
Kind of a Drag	The Buckinghams	spotify:track:0eo6DbG3X03HPltJwpdvSu	0.304	0.58	7	-11.901	1	0.0417	0.779	1.51e-05	0.252	0.404	138.339	127093	4	35.25149	9	0
I Speak To The Stars (with Leith Stevens & His Orchestra) - From "Lucky Me"	Doris Day	spotify:track:0Jn8jNgS3kaj4xHo8HgLJt	0.317	0.14	0	-12.74	1	0.0334	0.879	5.06e-05	0.152	0.15	86.885	181307	4	39.40105	9	0
The Finest Drops - The A List Version	Wire	spotify:track:5nU3ZHxoKRdEUPCJ8rfrsA	0.711	0.797	7	-12.547	1	0.0299	0.234	0.00094	0.0733	0.962	119.23	296200	4	24.28906	13	0
Treat 'Em Right	Chubb Rock	spotify:track:2QHmGfplU3ypWOGgJM46in	0.932	0.54	1	-13.168	1	0.227	0.0362	7.48e-05	0.204	0.57	116.351	283307	4	29.10572	14	1
Everyotherday	Or-N-More (Featuring Father M.C.)	spotify:track:6SlVGVuU6DIWs4Va5Bf13U	0.78	0.725	1	-10.044	0	0.0439	0.0918	1.85e-05	0.909	0.831	113.311	232800	4	20.69562	12	1
She Can't Love You	Chemise	spotify:track:5m2tbFHvChBEIRGBObZTVz	0.954	0.523	7	-12.294	1	0.0939	0.0102	5.31e-05	0.055	0.677	114.745	309773	4	48.48483	14	0
All I Do Is Think Of You	Troop	spotify:track:4XhrowM5IKGCRrY2HzYBH3	0.534	0.7	8	-8.71	0	0.0446	0.0143	0	0.197	0.447	122.609	229053	4	27.85747	11	1
Wednesday Addams' Boyfriend	Tall Boys	spotify:track:3lvolSxuJ7UYxCd2D9mUnJ	0.45	0.794	9	-11.525	0	0.0426	8.79e-05	2.47e-05	0.155	0.545	137.355	140973	4	35.58661	6	0
Flowers On the Wall	The Statler Brothers	spotify:track:7ledv9CTjqdwnvHgRmETyZ	0.784	0.451	8	-11.225	0	0.0723	0.792	4.09e-05	0.115	0.78	100.303	138800	4	40.13038	7	0
Stay	Maurice Williams	spotify:track:5IVaPiiBCUgsNp3kWeU5c2	0.489	0.713	8	-9.811	0	0.0644	0.833	0	0.308	0.688	123.619	97627	4	30.40196	6	0
Leave A Little Love	Lulu	spotify:track:0ulxUMdaojIJGYv4SGPaC4	0.47	0.533	5	-8.365	1	0.0293	0.486	0	0.0978	0.454	106.973	167000	4	28.4443	8	0
Come Back	Londonbeat	spotify:track:1wrb2BWcjHSij6koXArdRg	0.703	0.838	7	-9.11	0	0.0451	0.241	0	0.125	0.834	120.503	234600	4	39.94668	9	1
Wide River	The Steve Miller Band	spotify:track:12PWHOKClwkDwMv02Ihm3x	0.709	0.727	11	-5.534	1	0.0295	0.123	1.31e-05	0.0733	0.961	124.892	240627	4	20.37043	12	1
Tell The Truth	Jude Cole	spotify:track:62LY77Mh0BH0TDQSNBkxt4	0.532	0.609	10	-9.312	1	0.0268	0.145	1.49e-06	0.059	0.426	79.877	327267	4	35.8162	13	1
I Live By The Groove	Paul Carrack	spotify:track:77LVgYgRJU8LVDcC87otHv	0.682	0.748	9	-10.862	0	0.036	0.0409	1.3e-05	0.103	0.933	122.847	252373	4	25.61033	12	1
Fat Boy	Max-A-Million	spotify:track:2hXk6pi1tWdp1eEx20rJLA	0.832	0.953	5	-6.351	0	0.0367	0.0105	0.00607	0.0293	0.981	126.947	214000	4	31.4878	11	1
Boom Biddy Bye Bye	Cypress Hill	spotify:track:6CRf8EO6lDCHW4SscdXZkv	0.745	0.771	6	-6.416	1	0.278	0.207	6.69e-05	0.196	0.587	91.146	242507	4	44.48293	11	1
Happenin' All Over Again	Lonnie Gordon	spotify:track:2HtFjMtFpWee0mUxaKOtEt	0.575	0.976	5	-5.971	0	0.0931	2.98e-05	0.00278	0.0296	0.743	123.715	196973	4	19.99128	10	1
Hooked On You	Silk	spotify:track:31lLKnvcv9OLCq9uQoxOzb	0.598	0.56	6	-7.401	1	0.0278	0.0429	1.2e-05	0.12	0.775	179.529	289933	4	21.44345	13	1
Floorboard Shake	The Delta 72	spotify:track:51SMSeZi6TUlJZvyH36TDE	0.214	0.796	0	-8.837	1	0.132	2.91e-05	0.591	0.127	0.614	196.643	200627	4	32.34487	10	0
Freakit	Das EFX	spotify:track:1A4DjgWzJ839VdFCKE5hBD	0.801	0.518	1	-12.054	1	0.314	0.0286	3.65e-06	0.309	0.598	97.302	199493	4	55.7187	7	1
El Greco: Movement Vii	Vangelis	spotify:track:5NOwWsj3IunKzMKQhSgcVW	0.356	0.324	1	-13.076	0	0.0271	0.544	0.942	0.34	0.0898	105.399	200000	3	32.35344	8	0
Anything At All	Mitch Malloy	spotify:track:3AmZlfEuOqyoOfgqrbFPkh	0.537	0.97	6	-2.481	1	0.0455	0.000411	8.3e-06	0.331	0.695	119.155	242153	4	32.61678	11	1
Love Bug	Reuben Wilson	spotify:track:1uPUbSSWMxhkkrrVcw2hmy	0.737	0.649	0	-10.826	0	0.0662	0.69	0.798	0.0746	0.797	154.362	491173	4	37.42411	26	0
Oh, What A Night	The Dells	spotify:track:2ht21Rlf8L6cPLBkYmhpcs	0.5	0.543	8	-7.354	1	0.0341	0.103	0	0.0748	0.597	106.291	247267	3	39.56241	10	0
Evil Woman	Spooky Tooth	spotify:track:1sZ12i8B4Ml51kzpL1dcYV	0.375	0.743	0	-9.12	1	0.0725	0.158	0.0227	0.314	0.521	141.997	546973	4	32.79239	24	0
Give It to Me (If You Don't Mind)	Conquest	spotify:track:3E6rKOZoThxYcypYW6XnKm	0.853	0.596	10	-15.208	1	0.055	0.0158	0.0106	0.0705	0.919	115.195	401667	4	49.19405	17	0
Steppin' Out	Paul Revere & The Raiders	spotify:track:7xM60hOQwp5DIG0TblEiPq	0.582	0.708	5	-10.258	0	0.0322	0.0259	0.000229	0.043	0.962	138.097	133893	4	29.38378	8	0
Porque Te Marchas Abuelo	Manolo Galvan	spotify:track:09zcSyJxvU5uZPDS46TTL5	0.424	0.303	5	-13.314	1	0.0303	0.412	0	0.251	0.329	94.179	220000	4	30.02965	9	0
Motownphilly	Boyz II Men	spotify:track:4wDSLkTUIpRsn3UbCzW9wV	0.746	0.852	2	-9.676	1	0.0606	0.0146	3.02e-05	0.26	0.76	114.165	235320	4	59.95282	10	1
I Like It, I Love It	Tim McGraw	spotify:track:3IvcWWehbBcBR4YZxlGM9R	0.643	0.961	0	-5.298	1	0.0315	0.0196	0	0.948	0.96	124.027	205707	4	25.32835	9	1
Just Us	Two Tons Of Fun	spotify:track:71fnf5q09LNyx6MEEBDwSA	0.684	0.838	1	-8.405	1	0.0708	0.258	1.02e-06	0.44	0.81	103.474	278307	4	38.25548	12	0
California	Wax	spotify:track:0Oi2D0vVXlCxaRhWa8AZEZ	0.314	0.931	2	-7.058	1	0.0518	0.000135	0.000473	0.178	0.624	134.426	135867	4	29.83962	7	0
More Than Ever	Nelson	spotify:track:4nDjw5rDm2H7dIvEyrIABn	0.509	0.876	0	-6.535	1	0.037	0.0393	0	0.437	0.532	97.281	208964	4	43.60898	9	1
They Want EFX	Das EFX	spotify:track:3HCzj965m8Fz2E8wZkir6q	0.755	0.459	5	-12.84	0	0.358	0.115	0	0.0851	0.597	98.454	221400	4	31.56826	10	1
Baby Luv	Groove Theory	spotify:track:5R20SLXw67E9YarADeTIoe	0.741	0.71	0	-9.377	1	0.0612	0.00404	0.00194	0.099	0.747	97.329	287267	4	30.95564	14	1
Come-On-A-My House	Della Reese	spotify:track:6qQJBjuWNFyziEPkAGLesG	0.696	0.443	5	-10.926	0	0.0776	0.305	0	0.278	0.732	140.854	169573	4	29.44265	9	0
Everyday	Phil Collins	spotify:track:1TuC2upbvZ6Ae0VE4kj8dT	0.701	0.469	3	-9.63	1	0.0305	0.534	0.00105	0.121	0.384	94.699	343893	4	23.3007	13	1
Skinny Jim	Eddie Cochran	spotify:track:07JOGpEHBICoVjcIjF4ROY	0.657	0.758	2	-8.342	1	0.0944	0.675	0	0.314	0.864	91.843	131867	4	79.95715	5	0
L'Etang	Blossom Dearie	spotify:track:5u9nzkSiJXe2MqKfTkgMtW	0.349	0.0414	6	-22.999	0	0.0355	0.988	0.00204	0.0823	0.2	100.497	144960	4	22.44099	9	0
Take Control	Chris & Cosey	spotify:track:1I1q4lXVcIe9qPmwM6DLNr	0.799	0.648	1	-12.402	1	0.0732	5.63e-05	0.93	0.163	0.52	127.983	182960	4	22.7762	7	0
This Is How We Do It	Montell Jordan	spotify:track:6uQKuonTU8VKBz5SHZuQXD	0.799	0.623	0	-9.374	1	0.0812	0.0141	0	0.43	0.773	103.649	238800	4	34.36407	6	1
Love Child	Diana Ross & The Supremes	spotify:track:0pOpAQ7568dzOsuwbcc7Bv	0.56	0.74	9	-8.354	0	0.0455	0.29	1.59e-06	0.415	0.524	104.654	177027	4	48.52578	8	0
Dust N' Bones	Guns N' Roses	spotify:track:4vtXsXvSYaTfKQ0dJXbJGu	0.445	0.922	8	-6.665	1	0.0443	0.0189	0.00244	0.181	0.449	129.502	298160	4	80.30395	11	0
Slow Jams	Quincy Jones Feat. Babyface & Tamia With Portrai	spotify:track:6CtrSJaPZxcGn991fLgxJF	0.616	0.553	7	-9.269	0	0.0642	0.551	5.34e-06	0.112	0.488	138.145	450600	4	60.90083	19	1
Fly (The Angel Song)	The Wilkinsons	spotify:track:48jSA0lHI6q7v4DhK23mYz	0.531	0.47	6	-8.004	1	0.0331	0.571	0	0.0688	0.246	170.395	222667	4	69.32412	9	1
You're Easy On The Eyes	Terri Clark	spotify:track:4av5wg7WAM6Bofc0Almsh0	0.724	0.793	0	-5.837	1	0.0271	0.127	0	0.0713	0.898	126.486	213160	4	50.53294	7	1
Pseudoephedrine Hydrochloride	Steel Pole Bath Tub	spotify:track:0iYh6LadhVRbPeHXhVK9QT	0.195	0.94	2	-7.158	0	0.0627	0.000292	0.611	0.372	0.0699	98.13	326000	4	17.63549	18	0
When A Man Loves A Woman	Michael Bolton	spotify:track:3ascnOSOR5MX901ylGuhcl	0.476	0.363	1	-10.706	1	0.0296	0.2	0	0.055	0.243	164.555	231067	3	43.60435	7	1
Girlfriend	Matthew Sweet	spotify:track:338gPBomyqx33wfeF1AGOd	0.529	0.714	6	-6.315	1	0.031	0.00901	6.26e-06	0.0772	0.814	120.598	219800	4	73.6882	8	0
All I Wanna Do Is Make Love To You	Heart	spotify:track:5YjKdeES9QRJ8NmF4Xc8pV	0.626	0.746	7	-8.832	1	0.0282	0.16	0	0.0618	0.8	102.896	310893	4	38.4163	14	1
New Math	Drive Like Jehu	spotify:track:6pLuVVmrwXY9f3ScTRDQdP	0.238	0.993	11	-6.249	0	0.0951	1.48e-05	0.502	0.125	0.228	101.591	246467	4	33.38106	6	0
I Got Cha Opin	Black Moon	spotify:track:4sAHukt0TkE08mpMNgNwcp	0.726	0.398	4	-12.767	0	0.241	0.213	0.155	0.127	0.536	91.599	255200	4	69.71772	11	1
Why Don't You Do Right (Get Me Some Money Too)	Peggy Lee	spotify:track:5tNQFDpeAggd6Brw3pIpjP	0.707	0.251	2	-10.74	0	0.0378	0.801	0	0.105	0.652	124.081	149227	4	29.50956	10	0
Waterbed ( Instr )	L T G EXCHANGE	spotify:track:1sRFt80Fmj8ENjvyVa5vQm	0.614	0.87	5	-10.009	1	0.0309	0.144	0.441	0.291	0.96	127.798	236867	4	37.59821	11	0
Satisfy You	Puff Daddy Featuring R. Kelly	spotify:track:1VRqTW1Uoyo4C9hMJOjIPG	0.75	0.721	1	-5.997	1	0.188	0.531	0	0.122	0.623	87.254	286040	4	22.07142	14	1
One Shot at Glory	Judas Priest	spotify:track:2n7EiCahswilIBEmCOsjLs	0.345	0.914	9	-5.145	1	0.0696	2.62e-05	0.000352	0.164	0.188	150.149	408067	4	64.55261	18	0
Learning To Fly	Tom Petty And The Heartbreakers	spotify:track:17S4XrLvF5jlGvGCJHgF51	0.651	0.766	0	-9.935	1	0.0299	0.206	0.00103	0.362	0.949	116.74	242107	4	103.66865	7	1
Star	Tall Boys	spotify:track:61YcZkTZr38QXhjlh15NwJ	0.253	0.944	0	-9.072	1	0.0743	0.00101	0.000134	0.486	0.299	171.938	173960	4	32.45516	8	0
Satisfaction	Television	spotify:track:36exC4QrCa0SCpBa1p9ejw	0.288	0.937	2	-8.28	1	0.105	0.253	0.795	0.85	0.159	139.37	438053	4	44.39629	16	0
Deep Sleep - Party Mix Abum Version	The B-52's	spotify:track:0cXwsAON9Agrepab4ixvLz	0.786	0.304	2	-15.394	0	0.0507	0.278	0.581	0.155	0.691	109.989	210333	4	29.07788	13	0
Maybe Love Will Change Your Mind	Stevie Nicks	spotify:track:53Ebyy8VgO7aG4osKvgops	0.666	0.874	0	-6.117	1	0.0269	0.0529	2.79e-05	0.108	0.839	121.194	256790	4	32.96964	15	1
Away	Toadies	spotify:track:2kwhtzTWtI3aRUqteNnxXj	0.528	0.793	9	-9.163	1	0.0281	0.000264	0.0284	0.352	0.5	96.682	272893	4	63.92512	8	0
Aquarius / Let the Sunshine In (The Flesh Failures) - From the American Tribal Love Rock Musical "Hair"	The 5th Dimension	spotify:track:1pvpRD7hCI4tyine2VYGoG	0.297	0.585	7	-8.746	1	0.0351	0.163	2.71e-05	0.0711	0.462	118.135	286933	4	33.28786	9	0
Peppermint Twist	Joey Dee	spotify:track:3qaxvM6GoaZEiOySyYV4e2	0.416	0.707	0	-11.573	1	0.144	0.347	0	0.708	0.691	198.612	119160	4	43.55202	7	0
Whoot, There It Is	95 South	spotify:track:1PJM5F9oC7AKcdYROTv8EX	0.783	0.498	7	-14.387	1	0.0556	0.0157	0.245	0.456	0.519	132.952	276867	4	29.39381	15	1
Stay The Same	Joey McIntyre	spotify:track:34Tq4vFc9aiShjelMTEfdO	0.629	0.553	2	-5.773	1	0.0297	0.0249	0	0.141	0.285	130.115	227400	4	43.04827	10	1
Boom Shak A-Tack	Born Jamericans	spotify:track:4L0JH42JwC8EgB2RnuTRKq	0.684	0.583	11	-9.979	1	0.17	0.00427	0	0.195	0.59	173.375	249333	4	28.65164	10	1
Knock-N-Boots	Wreckx-N-Effect	spotify:track:0UxEiVVQuhje4Tnmw6Yijl	0.849	0.848	8	-5.636	0	0.284	0.149	0	0.0746	0.626	103.778	291027	4	40.3563	14	1
Stop Being Greedy	DMX	spotify:track:6904O7JrAxFybd4yu3Sz2V	0.689	0.703	10	-5.986	0	0.206	0.00975	0	0.154	0.139	101.492	216907	4	29.38377	17	1
Take A Picture	Filter	spotify:track:2O2mr2gzBRtKGRiswqRyiN	0.541	0.775	2	-8.041	1	0.0297	0.00151	0.000222	0.178	0.271	98.992	363800	4	40.22105	10	1
Here & Now	Letters To Cleo	spotify:track:127amD6XCyrI15H3jVDSmC	0.456	0.897	9	-6.81	1	0.0599	0.00182	0.0104	0.303	0.346	114.905	218613	4	94.38199	6	1
Heaven Knows	Luther Vandross	spotify:track:7IoK42h6rYE6aYJ54OiQ5W	0.769	0.809	2	-9.446	1	0.0347	0.227	0	0.143	0.767	107.11	300667	4	38.01164	14	1
I'll Give All My Love To You	Keith Sweat	spotify:track:4L9VA69sfZKK5HAs5zP22I	0.62	0.514	8	-7.948	1	0.0417	0.431	0	0.148	0.453	140.062	269027	4	45.91015	10	1
DJ Girl	Katalina	spotify:track:0t2OdeTXbHbpWdIHVFvvc9	0.903	0.802	11	-6.278	0	0.0698	0.0743	6.54e-05	0.129	0.962	125.924	222360	4	30.00399	12	1
Only You (And You Alone)	The Platters	spotify:track:0S5cs4lAkx99tGjoWS4Jtk	0.486	0.231	3	-12.06	1	0.0354	0.937	0	0.125	0.303	80.046	156667	4	24.36538	9	0
The Girl I Used To Know	Brother Beyond	spotify:track:2v2v8k9ZVayB5b56MSvZ6b	0.465	0.886	1	-9.477	1	0.0807	4.64e-05	0.0271	0.325	0.954	185.595	254642	4	37.72739	11	1
Love Is All Around	The Troggs	spotify:track:5dssPp9k7Fc4zeyFWaObFM	0.44	0.577	2	-7.102	1	0.0332	0.471	0.000487	0.0752	0.56	98.541	181333	4	52.24399	7	0
Hurricane Ride	Ram Jam	spotify:track:2CB7oV1UwHRSHCqjllKt7m	0.29	0.959	9	-5.893	0	0.111	0.0307	0.558	0.118	0.191	124.615	243733	4	17.20648	9	0
Ooops Up	Snap!	spotify:track:6825upeGpYA3rrEosDKsGR	0.862	0.493	4	-14.19	0	0.102	0.00857	0	0.26	0.533	102.886	402215	4	29.04983	16	1
Hand in My Pocket	Alanis Morissette	spotify:track:3ArPxT1Wt0Yse6kBeCqGFe	0.656	0.588	0	-9.836	1	0.0247	0.0644	0.0016	0.0966	0.707	92.277	221707	4	32.2439	12	0
Big Train	Mike Watt	spotify:track:3UyjaGK7LDyvfpcVu2ukj5	0.286	0.923	9	-6.267	1	0.131	0.000403	0.717	0.0864	0.306	142.198	201427	4	21.57009	7	0
Could've Been Me	Billy Ray Cyrus	spotify:track:6x3GOzUYQE9nmQYSY8Lyrg	0.62	0.611	7	-10.531	1	0.0336	0.0743	0	0.101	0.506	120.468	224773	4	30.05559	12	1
Flex	Mad Cobra	spotify:track:2TajSezbrdFdex9g5L6wo9	0.725	0.664	1	-5.596	1	0.107	0.617	0	0.347	0.738	154.16	230693	3	40.70646	10	1
Why Don't You Get a Job?	The Offspring	spotify:track:5JzF2iymNwCyFz9MTmojd0	0.772	0.878	5	-4.479	1	0.0806	0.0707	1.55e-06	0.303	0.535	107.951	171867	4	36.13654	7	0
Gotta Serve Somebody	Booker T. & the M.G.'s	spotify:track:08i2zspoPPRK26pXoFkamD	0.732	0.611	9	-8.546	1	0.0323	0.187	0.888	0.0684	0.82	95.66	264000	4	29.43854	12	0
Hot Hot Hot!!! - Extended Mix	The Cure	spotify:track:3VTV4DViAcMC9yZcpCGpk7	0.765	0.624	4	-15.95	0	0.0373	0.0125	0.15	0.225	0.474	111.888	421827	4	17.91052	20	0
Fun to Be Had	Nitzer Ebb	spotify:track:567xuKJ2D3KDzMvyrdrRM6	0.862	0.857	6	-5.446	1	0.0843	0.0182	0.00173	0.16	0.717	119.627	283840	4	65.49983	10	0
Driving Blind (Vapourspace Moist Sexy Mix)	Chris & Cosey	spotify:track:25I4nq9YkTiAQaRgrygTZY	0.782	0.534	2	-14.615	1	0.049	0.0806	0.000101	0.081	0.722	116.222	393573	4	50.54845	19	0
My Name Is	Eminem	spotify:track:66LCa77E7ux7S6oT0YfRBn	0.856	0.679	5	-6.411	0	0.351	0.0489	0	0.0895	0.85	85.535	268400	4	52.49446	8	0
Swan Dive	Bullet Lavolta	spotify:track:2uZdF5tBjrT41fJqclb5Cg	0.513	0.96	0	-7.647	0	0.119	0.00242	0.172	0.142	0.0463	106.22	256293	4	48.84337	7	0
I Remember You	Frank Ifield	spotify:track:7JO0jDBKdB5c1zgUhPMogF	0.385	0.473	9	-7.723	1	0.0299	0.764	4.58e-05	0.284	0.541	128.592	124400	4	18.86146	8	0
Someday	Mariah Carey	spotify:track:6TSM5vkz0WzyZsNAKKYDcw	0.685	0.819	1	-8.686	0	0.0405	0.206	2.23e-06	0.0251	0.937	109.855	246107	4	25.79109	11	1
My Favorite Things	Grant Green	spotify:track:3EpYphkIYiGjvZZ0MSEGXw	0.342	0.303	4	-15.377	0	0.0447	0.86	0.366	0.0762	0.534	186.319	512000	3	56.53217	27	0
Back Out	Grant Green	spotify:track:1Dv9SQONHOsrLAONzvPU3E	0.682	0.737	2	-9.255	0	0.0503	0.749	0.917	0.0995	0.518	111.024	492107	4	37.09417	23	0
Wrong Again	Martina McBride	spotify:track:2grwz4trMgDLOfEITQgAv3	0.531	0.554	0	-5.231	1	0.0265	0.215	0	0.101	0.102	141.434	195400	4	41.1094	10	1
Native Son	The Judybats	spotify:track:1jbdYYTUWUwDt6Yriizmv5	0.51	0.868	1	-10.838	0	0.0466	0.00974	0.000698	0.103	0.826	132.343	198533	4	45.08529	10	0
Between The Eyes	Love Battery	spotify:track:6GK6AH9hwGbdDNOoX8SoQW	0.634	0.91	2	-8.332	1	0.0289	0.171	0.00321	0.102	0.817	103.399	268467	4	38.68087	7	0
That's What I Want	The Marauders	spotify:track:1thGaHsasGat3AAB65MEat	0.78	0.726	2	-8.986	1	0.0516	0.398	0.00139	0.0593	0.947	129.897	139547	4	13.46833	9	0
New World Order	Megadeth	spotify:track:0MMl1QV0ITcQ7XvHWWXZWm	0.277	0.947	4	-8.893	0	0.175	0.000322	0.345	0.328	0.332	143.654	229280	1	51.67039	11	0
Beatmaker	Doris	spotify:track:5mYPVjv6kGxHylsW8NM02h	0.487	0.685	0	-10.42	1	0.0338	0.00305	0.134	0.091	0.863	96.614	213427	4	54.53215	8	0
You Took My Moonlight Away	The Poppy Family	spotify:track:3cSwjdl7SAxMepWMdOJ9OG	0.253	0.318	7	-12.559	1	0.0309	0.149	0.088	0.197	0.296	155.415	163867	3	55.02733	8	0
I Have Nothing	Whitney Houston	spotify:track:31er9IGsfFbwqy1pH4aiTP	0.54	0.401	0	-10.499	1	0.0364	0.576	0	0.164	0.24	152.974	289160	3	44.53904	13	1
I Can't Keep From Cryin' Sometimes	Al Kooper	spotify:track:5zXTMMMzwBlj3OWapVyFet	0.528	0.541	4	-10.737	0	0.143	0.308	0.000998	0.943	0.475	79.513	270000	4	51.34043	8	0
One More Day	New Edition	spotify:track:61jNGa6MxlzLNsDqyqn0Bi	0.655	0.742	7	-6.247	1	0.0448	0.402	3.03e-05	0.106	0.429	88.031	304467	4	35.62068	9	1
Funkorama	Redman	spotify:track:7DRLt7ciofFgZp4m8b8Z4z	0.603	0.845	1	-6.589	1	0.495	0.0106	1.9e-05	0.0482	0.824	178.377	183307	4	27.90154	8	1
14th Floor	Television Personalities	spotify:track:2X5XVMyWYlzYoszk6D54TO	0.68	0.584	5	-12.928	1	0.217	0.087	0	0.0963	0.585	154.494	137946	4	20.20571	6	0
Going To Brazil	MotÃÂÃÂÃÂÃÂ¶rhead	spotify:track:63cQrvazYCVTQgWiOWKUPr	0.236	0.992	10	-6.224	0	0.0974	0.114	0.77	0.368	0.265	171.226	148747	4	53.80741	7	0
As You Are	The Tremeloes	spotify:track:0iVjXtgYg9KmeMGSW3Hklg	0.468	0.634	4	-7.061	0	0.0407	0.211	0	0.197	0.72	128.841	166880	4	35.04148	10	0
Lucky One	Amy Grant	spotify:track:7dcTSq2HC4kzvcWFcSfJy1	0.505	0.718	10	-4.878	1	0.0266	0.43	4.46e-06	0.176	0.744	185.804	249387	4	21.55431	9	1
Road Trippin'	Red Hot Chili Peppers	spotify:track:1XxCiPw07rd1ytYnE7SoJI	0.243	0.47	4	-8.194	0	0.0353	0.309	0.000798	0.121	0.393	204.026	204973	4	49.45895	9	0
Lady Picture Show	Stone Temple Pilots	spotify:track:6y1I8cGzw6KWy2zPA572Jq	0.343	0.936	4	-4.897	1	0.0386	0.0148	3.37e-05	0.113	0.522	156.905	246307	4	33.2973	12	0
Silent All These Years	Tori Amos	spotify:track:3IZXUxoL1Q7yUj5mh3Tmqp	0.477	0.153	4	-14.895	1	0.0374	0.937	7.74e-06	0.107	0.315	127.999	252760	4	35.89479	11	1
Bad Girl	Madonna	spotify:track:2tySjBBWqam7oaBUZ26oNL	0.645	0.484	11	-11.233	0	0.0396	0.0211	3.88e-06	0.0495	0.52	146.897	323333	4	44.29664	12	1
It's You Or No One (Ballad) - Romance On The High Seas (1948)	Doris Day	spotify:track:2hDzE5oNOgNoRvR3uBXxvA	0.27	0.221	11	-9.22	1	0.0309	0.933	0.000171	0.229	0.2	97.727	104000	3	41.44367	5	0
I Fought the Law - Single Version	The Bobby Fuller Four	spotify:track:6Um3XCAxl9YfFmAnGl93xc	0.593	0.804	7	-5.497	1	0.0319	0.105	2.22e-06	0.047	0.962	148.959	138360	4	37.8277	7	0
I Want You	Jody Watley	spotify:track:107SXFI9bljwFSAMUSJpQK	0.723	0.764	11	-7.469	0	0.0373	0.0769	0	0.0816	0.851	104.087	244600	4	73.93459	9	1
Might	Archers Of Loaf	spotify:track:69i5ALBG4KwivrpEGX9oCF	0.436	0.955	4	-7.554	1	0.0431	0.00453	0.197	0.257	0.843	141.115	125519	4	44.44351	8	0
Gett Off	Prince	spotify:track:0wFkjAM4VVoepQdYB6kl4U	0.655	0.628	10	-11.407	0	0.0946	0.00448	0.000732	0.29	0.603	99.841	271667	4	22.58898	10	0
A Night To Remember	Joe Diffie	spotify:track:7r45fN7xpmDIOxKIyPb6qb	0.559	0.639	10	-5.087	1	0.0272	0.0144	1.12e-06	0.14	0.234	75.478	210693	4	38.72219	7	1
Drowning In The Sea Of Love	Ronnie Foster	spotify:track:7lKgqonmGdppEjD8btZNQZ	0.502	0.698	4	-11.437	0	0.0594	0.514	0.948	0.109	0.393	126.361	247267	4	47.66744	12	0
One Week	Barenaked Ladies	spotify:track:29hBRadFZf9QTGRHZmxm65	0.702	0.898	9	-6.003	1	0.0373	0.00854	0.000154	0.0917	0.731	112.845	169760	4	45.25342	8	1
Jealous Again	The Black Crowes	spotify:track:5IJWnvJJgH4PR4p9aXnNCQ	0.633	0.84	7	-4.641	1	0.0263	0.109	0	0.133	0.678	114.453	275067	4	52.22957	10	1
Standing Outside a Broken Phone Booth with Money in My Hand	Primitive Radio Gods	spotify:track:5hcer4MP5GeHqtSjDYx5AC	0.725	0.614	0	-7.015	1	0.0409	0.136	0.792	0.062	0.429	95.039	336800	4	19.56311	14	0
The Kicker	Grant Green	spotify:track:13iVQrEf1JkZ6qzPS6egtW	0.512	0.392	10	-15.556	0	0.0381	0.583	1.73e-06	0.185	0.662	112.681	383400	4	38.17651	17	0
Is It Love	Jon Anderson	spotify:track:2zSdtir8RAfAvYDDAJ6OZK	0.651	0.511	7	-10.582	1	0.0304	0.902	0	0.0786	0.254	107.894	267493	4	25.15567	14	0
