Track	Artist	URI	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	chorusHit	sections
I Really Don't Need No Light	Jeffrey Osborne	spotify:track:1bn4xumYcQdSa4ZWPY1q3t	0.738	0.591	10	-12.449	0	0.0375	0.25	0.000233	0.0359	0.944	106.672	223240	4	39.61801	11	1
Give To Live	Sammy Hagar	spotify:track:0R8vaqcl7316PnMAWFTSK3	0.423	0.63	2	-9.778	1	0.0312	0.0129	5.86e-06	0.0479	0.393	153.945	264093	4	37.73476	10	1
Blue Jean	David Bowie	spotify:track:5vrMM7hAZPQx9955euW6Jb	0.559	0.849	2	-6.39	1	0.0308	0.0401	0.33	0.131	0.822	124.608	191907	4	26.599	9	1
Burning Down the House - Alternate Version	Talking Heads	spotify:track:6XlwqMbcTRFavOMgdU7ulg	0.849	0.765	0	-11.496	1	0.0458	0.00334	0.334	0.0663	0.473	103.007	309680	4	21.70168	14	0
Everybody's Got Something To Hide (Except Me And My Monkey)	The Feelies	spotify:track:427UW6TloL9f7rjc0UIzsT	0.423	0.828	9	-6.973	1	0.0412	7.59e-05	0.0749	0.326	0.783	140.321	246507	4	60.89373	6	0
Everything She Wants	Wham!	spotify:track:5hXEcqQhEjfZdbIZLO8mf2	0.9	0.459	6	-15.557	0	0.0366	0.321	0.00399	0.165	0.962	115.091	302693	4	34.78924	13	1
Someday, Someway	Robert Gordon	spotify:track:13cFAWqOn5a7sXy4QSoGVL	0.526	0.975	9	-5.116	1	0.206	0.535	0	0.24	0.874	167.342	145200	4	20.21401	12	1
Watching And Waiting	Robert Sharples	spotify:track:1Omq96ncvXdKIauiPGOQqN	0.766	0.0582	2	-28.925	1	0.0506	0.789	0.917	0.11	0.169	79.895	98418	4	48.13151	5	0
The Elvis Medley	Elvis Presley	spotify:track:4VNDgHEHoQGcUrIxBusqDf	0.609	0.889	2	-7.318	1	0.0528	0.546	2.45e-06	0.699	0.786	100.282	132107	4	22.3382	6	1
Flesh And Blood	Roxy Music	spotify:track:5bV8YiilMeLZV4ER6uWSTr	0.653	0.674	8	-8.561	1	0.0293	0.118	0.392	0.108	0.569	116.652	193373	4	34.78044	10	0
A Million Angels	Severed Heads	spotify:track:6s9UO0jNaECNx2bTu4gMLI	0.648	0.73	6	-12.075	0	0.0379	0.019	0.729	0.2	0.778	107.748	187667	4	23.29525	8	0
99 Luftballons	Nena	spotify:track:4ZhPLoMzZwewHLLjV1J15c	0.575	0.555	4	-7.495	1	0.0453	0.103	1.3e-06	0.111	0.504	95.361	232467	4	31.35187	10	1
Rockin' At Midnight	The Honeydrippers	spotify:track:2KRL3DGRNhiKDQQA50MLS6	0.487	0.789	9	-8.112	1	0.108	0.0515	4.25e-05	0.329	0.843	161.759	359853	4	30.23496	17	1
Eric B. Never Scared	Eric B. & Rakim	spotify:track:5phL5WtfkPo35K5PKXZMCz	0.838	0.63	6	-15.671	1	0.143	0.0322	0.147	0.0587	0.451	103.618	321267	4	21.55999	19	0
Don't Rush Me - Continental Clubhouse Mix	Taylor Dayne	spotify:track:58y4WyTYvz3POXhxpjNeqz	0.783	0.854	5	-5.882	1	0.0506	0.000779	0.0372	0.0975	0.905	123.414	519653	4	62.42258	21	0
Running Scared	The Fools	spotify:track:6Eh3AeywAyfaYbsDgt5Zsn	0.498	0.542	9	-7.245	1	0.0451	0.431	7.68e-06	0.101	0.37	125.357	146400	3	31.97441	8	1
Drama!	Erasure	spotify:track:4qoD4lYwhiWHO6wPbcVLHi	0.574	0.783	2	-10.235	1	0.0344	0.00375	0.00238	0.474	0.45	124.21	244867	4	22.41846	15	0
Torch - Extended Version	Soft Cell	spotify:track:0bp9FdBa7NBoMazKFyMIa5	0.563	0.759	3	-6.572	0	0.0486	0.23	0.000208	0.135	0.647	122.96	507160	4	43.62018	19	0
No Easy Way Out	Robert Tepper	spotify:track:5bnMKUXkMfYVXW8FjvFTuV	0.543	0.829	4	-7.916	0	0.0497	0.00146	4.91e-05	0.289	0.64	126.195	262027	4	33.75379	9	1
Madhatter	Moev	spotify:track:4m68WBENOxGzyCjEQxaGcJ	0.555	0.689	10	-14.998	0	0.0434	3.7e-05	0.608	0.12	0.524	119.966	290880	4	49.99719	11	0
(Sittin' On) The Dock Of The Bay	Michael Bolton	spotify:track:0tvKT0EdO4Gm1nw7rgiHHa	0.464	0.525	2	-13.806	1	0.0566	0.192	7.23e-06	0.268	0.565	178.352	231240	4	32.25597	12	1
Sea, Swallow Me	Cocteau Twins	spotify:track:0EtYctBNJJ4IMNR7skKfm3	0.452	0.676	0	-13.418	1	0.0266	0.565	0.212	0.252	0.83	163.937	189040	3	36.46458	11	0
Dinner With Gershwin	Donna Summer	spotify:track:6rXTPwAPz9IvH4Qc5tIq2H	0.704	0.68	5	-11.864	0	0.0388	0.163	0.000144	0.0731	0.72	111.175	280160	4	63.92138	12	1
Don't Shed A Tear	Paul Carrack	spotify:track:71Rr9TzqLF8NwsexpfyipC	0.644	0.657	11	-11.167	0	0.0307	0.0609	7.55e-05	0.0498	0.945	109.785	295427	4	44.62628	10	1
All Out Of Love	Air Supply	spotify:track:7dQC53NiYOY9gKg3Qsu2Bs	0.512	0.262	0	-16.875	1	0.0276	0.313	5.51e-06	0.456	0.357	108.381	243000	4	52.31242	10	1
Move The Crowd - Beatmix By Democratic 3	Eric B. & Rakim	spotify:track:5cNNLWNTF4yMrvQKhJGIQ4	0.835	0.612	7	-7.786	1	0.276	0.0719	3.61e-05	0.0839	0.805	91.773	429467	4	28.16493	19	0
Show Me - 2007 Remaster	Pretenders	spotify:track:0jd7dO9tw7BhW8zqKVgLY8	0.55	0.897	0	-6.927	1	0.0395	0.00062	0.0656	0.0621	0.562	139.299	253893	4	34.72689	10	0
Love Me Just a Little Bit More - Live	Dolly Dots	spotify:track:6OIOwx5Aj4tnivCETJNw0m	0.417	0.71	1	-10.907	1	0.0735	0.61	0.000145	0.409	0.686	201.853	232947	4	21.92348	10	0
What Is Love	Howard Jones	spotify:track:37Q1Ql8jgueqnmN0D4sFEb	0.631	0.74	0	-10.22	0	0.0452	0.303	0.00132	0.136	0.91	97.0	396093	4	62.79879	15	1
Take That Jerkin' Off!	Sophie & Peter Johnston	spotify:track:1Owo8bMwrC5kpuzWWJmT3B	0.364	0.458	8	-10.561	1	0.0326	0.0482	0.892	0.183	0.242	67.868	185712	3	36.13241	9	0
I Know You Got Soul	Eric B. & Rakim	spotify:track:4CeEnUSGOQGu12wRRCQ3cn	0.898	0.859	6	-8.807	0	0.232	0.0507	0.000156	0.441	0.773	104.127	285733	4	46.52947	11	0
Emergency	Kool & The Gang	spotify:track:7qDG0cqLV83tNePOvda4Jm	0.932	0.509	1	-14.598	0	0.0469	0.0118	0.0081	0.185	0.981	124.586	320840	4	41.2706	13	1
Too Late - Remix	Sylvester	spotify:track:4wZqTcHvJtkWNyVK4kDY1u	0.871	0.493	1	-12.266	1	0.0582	0.00181	0.305	0.447	0.864	119.327	315040	4	36.45392	15	0
Burning Up - 12" Version	Madonna	spotify:track:3E79grOLqLpNER2JT2TtL0	0.872	0.811	11	-11.483	0	0.0453	0.0975	0.00287	0.0782	0.971	139.325	355907	4	61.67183	16	0
Earn Enough For Us - Remastered 2001	XTC	spotify:track:5b2Pgx1HoPbad3INebvAPv	0.622	0.921	0	-4.73	1	0.0344	0.0728	0	0.191	0.906	117.699	174000	4	69.28179	7	0
Starlette - Full Length Album Mix	The B. B. & Q. Band	spotify:track:1eYM3xvyhAMfblI9YRCyyy	0.735	0.888	8	-7.5	1	0.0529	0.113	0.000192	0.322	0.881	120.473	297080	4	47.86138	10	0
She Won't Talk To Me	Luther Vandross	spotify:track:7h8hDsFT5GQ2Sa9tdewyJt	0.764	0.857	1	-6.58	0	0.0371	0.226	0	0.102	0.968	116.923	276227	4	33.92438	10	1
Soup For One	Chic	spotify:track:2Rr4ZOnKXUrzjhMPkmkRjK	0.823	0.51	0	-11.235	1	0.0352	0.212	0.806	0.11	0.798	114.83	335067	4	36.08984	16	1
State Of the Heart	Rick Springfield	spotify:track:5EnQ2C6iR3qRVsdbFKAoGE	0.662	0.462	2	-15.808	1	0.0287	0.0147	1.67e-06	0.383	0.621	107.556	242107	4	35.01498	12	1
Man In The Corner Shop	The Jam	spotify:track:27hC7EAWLVpl7m8CbUO3Q3	0.641	0.821	11	-9.385	0	0.028	0.000173	0.417	0.0472	0.961	130.469	191867	4	66.05345	8	0
Trouble	Nia Peeples	spotify:track:3ef3MGIHAIwXAuAluLjOTJ	0.803	0.566	7	-11.199	1	0.0686	0.0438	0.263	0.0629	0.808	115.929	388333	4	34.36178	16	1
Orion (Instrumental)	Metallica	spotify:track:5qp4uB6muUB0qdrb4zpuf4	0.358	0.691	9	-9.049	1	0.0399	0.0013	0.901	0.127	0.371	128.501	508000	4	47.34694	17	0
'Round And 'Round (Merry Go 'Round Of Love) - 12 Extended Version	Guy	spotify:track:7pYqDWNOx19PyYg4mZptuV	0.769	0.667	11	-8.505	0	0.0528	0.000873	0.00916	0.141	0.607	107.336	470307	4	34.82338	22	0
Never Had No One Ever - 2011 Remaster	The Smiths	spotify:track:2VyOpoblI3AHO6R8dr87Ia	0.27	0.535	9	-8.673	0	0.0329	0.0679	0.00225	0.143	0.336	194.625	218373	3	83.77161	8	0
Can't Wait All Night	Juice Newton	spotify:track:1rLQBnmGJnZALKuqYm9fJY	0.622	0.775	6	-7.076	1	0.03	0.202	2.59e-05	0.106	0.779	101.095	239267	4	57.69216	11	1
Something Real (Inside Me/Inside You)	Mr. Mister	spotify:track:0GnZ9i0DsWh3Xq82qJ7zKB	0.605	0.75	6	-12.65	0	0.0368	0.381	0.000524	0.294	0.571	110.013	261400	4	30.13757	12	1
I Shot The Sheriff	Eric Clapton	spotify:track:3F4Ps0tGnn3C0mZuvS7rMj	0.714	0.633	7	-12.018	1	0.0563	0.0301	0.00355	0.281	0.535	95.17	261173	4	23.01102	13	0
You Gotta Say Yes To Another Excess - Club Mix / Remastered 2005	Yello	spotify:track:134kMirt3lYmcCYkKTnRnP	0.8	0.936	11	-5.582	1	0.0479	0.0526	0.273	0.137	0.788	121.151	283985	4	54.6533	8	0
Bad Company	Ullanda McCullough	spotify:track:1qvIZNzMCpahNMOiaMFCJD	0.731	0.596	9	-13.009	0	0.0373	0.142	0.000119	0.126	0.725	100.043	273173	4	56.58737	12	0
When I'm With You	Sparks	spotify:track:7cdbmTjUrOsJViLFddO0xz	0.719	0.727	0	-9.828	1	0.0286	0.142	0.0025	0.101	0.931	119.495	348733	4	44.53322	15	0
Lucky Me	Anne Murray	spotify:track:13l7SWKwqZQSrLBycU1MWe	0.481	0.366	2	-11.335	1	0.0257	0.261	0	0.107	0.151	146.763	190200	4	34.05296	8	1
Nail It To The Wall	Stacy Lattisaw	spotify:track:5WjY2gsByLDNjqIp2dJYCE	0.713	0.826	7	-7.16	1	0.0401	0.0296	2.04e-05	0.136	0.936	120.039	235027	4	24.86533	11	1
Money For Nothing	Dire Straits	spotify:track:4yqtwO7MQIIXqoiRBPHAgR	0.667	0.655	2	-9.339	0	0.0367	0.0491	0.000894	0.0641	0.657	134.212	506400	4	32.73861	18	1
Never Let Me Down Again	Depeche Mode	spotify:track:2H1BmB1b6Px9KJXIUpD03u	0.581	0.886	0	-6.505	1	0.0324	0.279	0.0281	0.691	0.586	106.067	290493	4	26.48214	12	1
Hold On To The Nights	Richard Marx	spotify:track:3F2YXxSOC9dPmxXdrh6mYl	0.353	0.207	0	-14.718	0	0.0306	0.656	0	0.0874	0.184	144.539	316040	4	44.6223	12	1
Eagles Fly	Sammy Hagar	spotify:track:1bTn7ONbArYvBBVjJA0uar	0.327	0.688	7	-11.392	1	0.0433	0.09	2.69e-05	0.0673	0.321	185.359	300973	4	31.65028	16	1
Out of Season	The Icicle Works	spotify:track:2t5NWosZjLdVXTVMZcY4mE	0.525	0.515	1	-16.38	0	0.0379	0.00808	4.11e-05	0.0619	0.827	167.914	286173	4	23.79321	12	0
Bill Bailey	The Gun Club	spotify:track:0iQAqdmAP3ZumNSISOygig	0.413	0.86	0	-7.751	1	0.0446	0.000572	0.0115	0.338	0.783	106.33	223293	4	33.36068	11	0
Pretty in Pink	The Psychedelic Furs	spotify:track:1K1TFdBh7NrDyKiwiJEmsy	0.386	0.916	2	-5.955	1	0.0741	0.105	0.00991	0.325	0.775	135.642	238107	4	47.17471	12	0
Jawbreaker	Judas Priest	spotify:track:3T1k6b4zMzA2bW8klvKCcX	0.359	0.926	4	-4.702	0	0.0804	0.000785	0.0106	0.131	0.27	99.911	206333	4	48.87039	9	0
Blues from a Gun	The Jesus and Mary Chain	spotify:track:74fLpgpdOHDz14DUQGfzwR	0.444	0.947	11	-5.226	1	0.0589	2.33e-05	0.0111	0.25	0.397	123.892	284107	4	29.10101	14	0
Baby Step Back	Gordon Lightfoot	spotify:track:2TwsRVSBmRBqUJRBZJVkaz	0.698	0.591	1	-9.331	0	0.0301	0.31	0.00192	0.707	0.873	109.979	228880	4	18.6209	13	1
Sign Of The Gypsy Queen	April Wine	spotify:track:6Wj1rWuBVS08cTuzYnvrei	0.405	0.547	4	-14.29	0	0.0381	0.111	8.03e-06	0.163	0.406	138.411	257400	4	41.12301	11	1
Gold - 2003 Remastered Version	Spandau Ballet	spotify:track:0Z9UkcT1pnrmLciUJPcMMS	0.724	0.802	10	-6.117	0	0.0337	0.25	0.0016	0.342	0.729	143.116	290720	4	31.97165	13	0
Ashes to Ashes - 2017 Remaster	David Bowie	spotify:track:37CRPk0L5ZpfPeePEPwE0t	0.71	0.743	1	-10.553	1	0.0507	0.273	0.000406	0.258	0.866	120.277	266160	4	52.37553	10	0
Bounce Your Body To The Box - Power Hit Extended Mix	Reese & Santonio	spotify:track:5AKLbF5jZkBJR1yeBchuAa	0.786	0.926	1	-13.39	1	0.0855	0.0161	0.494	0.106	0.532	125.33	386327	4	31.30165	19	0
The Dim Locator	The Birthday Party	spotify:track:2KaDG7ESzbgqAeVRtzZD4b	0.254	0.775	4	-14.802	0	0.145	6.17e-06	0.733	0.249	0.554	130.844	169733	4	37.39194	9	0
You Know the Rest	'Til Tuesday	spotify:track:6NYLA2KwGP6vyUqzBsZqzt	0.465	0.504	3	-9.008	0	0.0296	0.235	0	0.0983	0.224	128.63	268160	4	46.27273	10	0
Ram It Down	Judas Priest	spotify:track:2MgefjgzhPfBjLdQ0lJchF	0.188	0.988	11	-4.928	0	0.127	0.000783	0.00282	0.349	0.159	141.193	288693	4	21.4402	11	0
Night Of The Blade	Tokyo Blade	spotify:track:5zsiVdb0xIZaShQj6klzBA	0.189	0.92	0	-6.644	1	0.108	0.000161	0.0143	0.353	0.161	122.328	244067	4	55.80617	8	0
It Would Take A Strong Strong Man	Rick Astley	spotify:track:5BDOCu3gk2HrHqEherdl27	0.817	0.61	6	-12.522	0	0.0292	0.212	0.000264	0.223	0.943	108.039	219373	4	36.23491	12	1
When The Heart Rules The Mind	GTR	spotify:track:1GZCxPWPE0ezSY6lcKVVRL	0.533	0.818	2	-8.47	1	0.0517	0.169	0.000432	0.215	0.335	137.218	328956	4	37.45456	13	1
Jesse	Julian Lennon	spotify:track:6h08x0Lv6ETSiRwMbhzj1n	0.831	0.864	11	-8.105	0	0.0438	0.243	3.63e-05	0.118	0.891	118.268	231693	4	33.25727	10	1
This Way - Taken From The Final Day Single	Young Marble Giants	spotify:track:3gcSyWGm1csK9uJTWJM9Fw	0.898	0.161	9	-13.204	0	0.0735	0.678	0.938	0.0841	0.811	95.328	101827	4	22.48236	6	0
Wondrous Place	Billy Fury	spotify:track:5u8Uan68a0wy0CGj49SQzT	0.898	0.209	7	-14.703	1	0.171	0.607	0	0.0945	0.497	111.354	148760	4	42.19801	7	0
System Of Survival	Earth, Wind & Fire	spotify:track:0PWpenS4tZEHeOlS5Rt67L	0.768	0.706	10	-12.976	1	0.0446	0.131	0.0006	0.366	0.887	120.92	300360	4	27.09261	13	1
The Celtic Soul Brothers	Dexys Midnight Runners	spotify:track:0r3ddDyhuW6bI94JwASYtF	0.465	0.744	4	-8.74	0	0.067	0.292	2.32e-06	0.345	0.728	192.286	167600	4	26.62964	9	1
Round and Round	Ratt	spotify:track:5B6Z7NwVqA7W3UFiqBdEJC	0.616	0.965	11	-4.464	1	0.0613	0.0135	0.000174	0.119	0.405	126.535	266627	4	59.92057	12	1
Love Pollution	Kix	spotify:track:4135vDmGHlfF84ytkHktn4	0.441	0.719	1	-10.379	1	0.0463	0.00543	0.245	0.0655	0.625	141.6	248213	4	47.65836	10	0
Need Somebody New (Larry Levan Mix)	Jamaica Girls	spotify:track:559nvAm46jiBUhPRx6IQ47	0.875	0.928	0	-7.897	1	0.0566	0.311	0.00744	0.177	0.864	122.348	331627	4	35.3579	14	0
Screaming Blue Murder - Live	Girlschool	spotify:track:6pJ13bHKkWgPEZuil6PKVH	0.208	0.837	9	-7.139	1	0.0611	3.14e-05	0.456	0.634	0.15	153.844	256600	4	19.11893	9	0
Mutiny in Heaven	The Birthday Party	spotify:track:6pTG6P801hFwvTcSnxuRVx	0.351	0.819	10	-14.315	1	0.107	0.00932	0.000797	0.328	0.609	125.77	256907	4	28.5527	11	0
If Love Should Go	Streets	spotify:track:3kAiPXqapVgYwOiISlcexP	0.587	0.919	2	-6.225	1	0.0402	0.00252	0.00117	0.333	0.72	125.868	250840	4	46.56248	14	1
Doesn't Really Matter - Remastered	Platinum Blonde	spotify:track:0K7JxOMOrnq8JPHIcc3dow	0.662	0.854	1	-2.934	0	0.0509	0.0416	0.000886	0.757	0.723	144.737	245640	4	40.81228	11	0
Sun Struck Lovers	Voggue	spotify:track:3uTNinh201qjfSGm9V0PXo	0.787	0.464	11	-15.166	0	0.0527	0.00169	0.11	0.0932	0.933	121.032	339640	4	29.46105	15	0
You Never Knew Me	Magazine	spotify:track:4ifOpTPd4gjF3GwpgVUjrN	0.608	0.621	9	-8.191	1	0.0268	0.00262	0.0123	0.164	0.821	104.204	323267	4	57.02076	14	0
This One's For The Children	New Kids On The Block	spotify:track:78bDGxqn2KF2VU1G3Kz6J0	0.594	0.421	7	-13.707	0	0.0312	0.198	0	0.0832	0.637	74.041	238467	4	139.26054	5	1
Mr. Grieves	Pixies	spotify:track:0QboItjXFMSeHpAIgvVnz3	0.53	0.467	11	-14.41	1	0.0693	0.0372	0.00309	0.12	0.665	112.602	125800	3	19.19574	8	0
The Safety Dance	Men Without Hats	spotify:track:5ZpDiWqCG93McsnuHu9uCR	0.779	0.742	5	-8.534	1	0.0368	0.0463	5.56e-05	0.157	0.286	100.2	277480	4	42.2384	15	1
It's Gonna Be Special - Remastered	Patti Austin	spotify:track:4lnCRePjuHHEo2YNyPcA7g	0.713	0.834	6	-5.835	0	0.0672	0.433	0	0.841	0.733	121.809	259013	4	25.27514	12	0
One Of Those Things	Dexys Midnight Runners	spotify:track:6BBaCTPyjkxoVOOsBnhMyB	0.674	0.424	7	-15.038	1	0.0286	0.16	0.0155	0.0909	0.737	99.901	357149	4	41.13089	15	0
Boy, I've Been Told	SaFire	spotify:track:0AcmTuNAihP5wlws9eBwQc	0.7	0.623	4	-11.604	1	0.0516	0.000744	0.0109	0.0645	0.72	119.798	375387	4	48.97501	16	1
Jimmy Lee	Aretha Franklin	spotify:track:0GEfl6B48wOuHouzXeq6Cf	0.744	0.65	0	-10.737	1	0.0574	0.159	0	0.164	0.778	117.568	346987	4	35.13824	11	1
Secret Lovers	Atlantic Starr	spotify:track:4nKPgKXfFiPW7cNex5oDtt	0.339	0.379	0	-15.08	1	0.0528	0.653	3.56e-06	0.219	0.429	74.142	330667	4	25.66942	18	1
Glad To Be Unhappy	The Mamas & The Papas	spotify:track:6dN7N8R87uTD0f5bkF9TVP	0.613	0.573	6	-12.749	1	0.0665	0.182	0	0.615	0.702	109.427	102773	4	29.98055	5	0
Feels Like I'm in Love	Kelly Marie	spotify:track:7rxtV7xsJwu4o3E6NI5NkD	0.815	0.534	0	-11.292	1	0.0397	0.084	0.0683	0.0743	0.789	118.964	387499	4	32.54933	16	0
Sex (I'm A...) - Long Version	Berlin	spotify:track:2IfZ85mT1KR91nwmCQixa7	0.754	0.45	2	-15.569	1	0.0663	0.0259	0.158	0.146	0.697	137.906	491440	4	33.33063	17	0
Lady Shave	Fad Gadget	spotify:track:2x3hj1Y13NXv2cKHck0B9B	0.814	0.701	2	-8.091	1	0.0321	0.00914	0.861	0.111	0.11	111.567	348667	4	30.94408	14	0
The First Day Of Summer	Tony Carey	spotify:track:3nW0m0mAawgip9cbXAEfnE	0.768	0.823	2	-9.405	0	0.0294	0.0972	0.000361	0.529	0.956	116.289	225000	4	25.54915	10	1
Holiday Road	Lindsey Buckingham	spotify:track:38i0QcGQ9hu8PMk4QObUTj	0.428	0.608	5	-13.729	1	0.0655	0.0144	0.000211	0.728	0.92	188.643	131520	4	29.1831	9	1
Back To Nature	Magazine	spotify:track:7i50NztIJHIJ5haGliSjKx	0.404	0.729	8	-9.345	1	0.088	4.46e-05	0.602	0.112	0.181	128.579	400627	4	43.72861	14	0
Danger 3	Andre Tschaskowski	spotify:track:5SpwAm49vy6PeNPIOKNUXu	0.224	0.0438	10	-22.727	1	0.0328	0.992	0.0981	0.339	0.0575	72.266	47552	4	38.36557	3	0
Against All Odds (Take A Look At Me Now)	Phil Collins	spotify:track:63CHa6rmamv9OsehkRD8oz	0.58	0.498	1	-6.901	1	0.0277	0.198	0	0.132	0.111	116.271	206360	4	36.3576	10	1
The Longest Time	Billy Joel	spotify:track:5DH7nDryMhpixm4G4B7RP9	0.637	0.333	3	-9.603	1	0.0262	0.181	0	0.147	0.588	84.347	217907	4	24.29243	13	1
Tell Me Easter's on Friday	The Associates	spotify:track:2uEYuDPK1GsyMr3dUD46ZM	0.641	0.756	9	-5.704	0	0.0403	0.382	0.000139	0.0735	0.457	105.139	270587	4	95.85382	6	0
Poison	Kix	spotify:track:00Ue8LtyhIqVkMnsfhg4cl	0.469	0.622	10	-13.464	0	0.0619	0.000211	0.432	0.0587	0.888	169.896	230240	4	22.93932	11	0
I Know You, I Live You	Chaka Khan	spotify:track:0W8MpnhaImy0oPRkVpRvjI	0.546	0.685	2	-9.508	0	0.0426	0.0738	0.0144	0.0412	0.858	113.209	269933	4	53.69512	11	0
Lonely Together	Barry Manilow	spotify:track:51MzqlpxrNW4jNfp98gnla	0.314	0.353	3	-10.89	1	0.0327	0.705	0	0.117	0.213	133.988	260147	4	30.81508	14	1
Give It Up - 1997 Remaster	Talk Talk	spotify:track:4lnfEXAPQio0T6cM7GbHeb	0.654	0.479	1	-10.769	0	0.0311	0.0137	0.0126	0.336	0.775	87.074	317267	4	94.81458	8	0
The Boy with the Thorn in His Side - 2011 Remaster	The Smiths	spotify:track:6s1lXoCa6EmIGnr0GrwcJp	0.514	0.87	7	-6.516	1	0.0419	0.208	4.1e-05	0.524	0.847	118.962	196627	4	27.74183	12	0
Don't You Want Me	Jody Watley	spotify:track:7r4ZN8F22eBQeN0aMqwzgN	0.882	0.587	9	-12.613	0	0.0396	0.0673	1.09e-05	0.0527	0.866	112.032	253600	4	27.28301	10	1
Bomber	MotÃÂÃÂ¶rhead	spotify:track:0lEDNCGR1vmATSVHSJ55Kn	0.367	0.986	8	-10.62	1	0.0617	0.00906	0.02	0.519	0.182	105.813	220133	4	17.497	10	0
Cold Love	Donna Summer	spotify:track:2JfAwvb81jxgfLp69YWzd1	0.826	0.591	5	-9.265	1	0.0802	0.0827	0	0.306	0.876	124.504	219600	4	30.34452	10	1
Loveless Love	The Feelies	spotify:track:1CktnDUNmvkK5KqqcIgTIS	0.359	0.617	4	-10.408	0	0.0451	0.000167	0.29	0.13	0.29	95.522	305760	4	26.20123	10	0
I Feel The Earth Move	Martika	spotify:track:1e6GFjm3eYtcnMg4akp6ze	0.703	0.935	7	-6.506	1	0.0356	0.0991	0.000488	0.0435	0.938	124.723	252933	4	22.63138	13	1
Send Me An Angel	Real Life	spotify:track:3HCDGtLZabH3umLgwCBpDB	0.605	0.926	7	-4.831	0	0.0372	0.0714	2.18e-05	0.0953	0.49	129.844	236547	4	24.55959	12	1
Blister In The Sun	Violent Femmes	spotify:track:4PXH3g9qGgMqDlC52dJw07	0.725	0.558	0	-8.557	1	0.125	0.318	0	0.0976	0.88	96.969	144947	4	20.16127	7	0
I Love Rock 'N Roll	Joan Jett & The Blackhearts	spotify:track:2Cdvbe2G4hZsnhNMKyGrie	0.535	0.716	4	-5.025	1	0.0431	0.326	0	0.659	0.901	94.379	175173	4	31.41471	6	0
Boule qui roule	Pierre Barouh	spotify:track:7Demb7U9RKKTyRqXTFy5y8	0.491	0.147	11	-17.624	0	0.0405	0.946	0.00543	0.107	0.274	119.033	198440	3	51.22885	10	0
Imagination	The B. B. & Q. Band	spotify:track:5lwAqmzZZcVYUNc6pFpUjF	0.88	0.619	10	-7.99	0	0.118	0.00756	0.000272	0.0937	0.693	118.873	348200	4	33.21111	15	0
Ostrich Bed	The Weather Prophets	spotify:track:2bPfGpjPHDsEHMb6mFYTUj	0.532	0.582	7	-10.799	1	0.0322	0.0322	0.00958	0.0507	0.535	100.563	437147	4	61.0101	15	0
White	The Field Mice	spotify:track:3HnoQTzLZFDb721ZX5s80c	0.394	0.792	0	-12.793	1	0.0284	5.72e-06	0.921	0.172	0.781	163.926	290400	4	42.77217	14	0
The One That Really Matters	Survivor	spotify:track:4aomZX0dG4qvU3saaxJu2f	0.696	0.57	7	-12.481	1	0.03	0.397	0	0.314	0.937	121.896	208427	4	55.11923	8	1
Boom Boom	Paul Lekakis	spotify:track:6QypjtLLKmIyLZqnOli07s	0.77	0.831	9	-7.68	1	0.0458	0.00317	0.0675	0.0857	0.94	129.534	416427	4	38.68168	15	0
Streets of Your Town	The Go-Betweens	spotify:track:28p1SLbMO6siuihTjX5FQF	0.618	0.737	3	-11.1	1	0.0275	0.0361	0.00318	0.3	0.78	131.838	216227	4	30.2797	9	0
Crossroads	Tracy Chapman	spotify:track:4rxamav7i2lJexbuAxcvfe	0.787	0.255	0	-14.733	1	0.0399	0.777	0.00959	0.101	0.6	105.97	251493	4	33.57304	13	1
I Want Her	Keith Sweat	spotify:track:2Iw5Rd1IGACxv2CPUZguiG	0.74	0.467	11	-12.066	0	0.0425	0.0145	1.55e-06	0.173	0.89	107.848	360107	4	38.61024	18	0
Come On	The Rolling Stones	spotify:track:6zMkgfxtxmaXNqC1LGZ1jJ	0.602	0.87	1	-6.134	1	0.158	0.769	0	0.0469	0.893	170.498	108813	4	36.35607	6	0
The South's Gonna Rattle Again	Hank Williams, Jr.	spotify:track:3iTCHr8HxOybKhhfSoDMJ1	0.696	0.624	2	-13.001	1	0.0292	0.0285	0.000219	0.356	0.871	129.906	210240	4	23.04681	9	0
Save The Last Dance For Me	Dolly Parton	spotify:track:7se8roGyU7pinYwrhOVklr	0.662	0.609	11	-10.865	1	0.0399	0.181	3.09e-05	0.0728	0.326	139.319	232721	4	45.33236	11	1
The Way You Make Me Feel - 2012 Remaster	Michael Jackson	spotify:track:76HKOVWqsEg26SECtmw7Rz	0.877	0.854	1	-4.523	1	0.147	0.0544	5.5e-05	0.144	0.54	114.472	298120	4	37.46946	10	0
A Wave Crashed on the Rocks - 2018 Remaster	Felt	spotify:track:5ursm7m9jxt04x4U4xnDPk	0.422	0.834	0	-6.246	1	0.0407	0.0423	0.157	0.198	0.56	122.885	171600	4	25.2839	12	0
Tell Me Love	Michael Wycoff	spotify:track:36xxtvcnkVRuvjvjO8eVZM	0.657	0.82	5	-11.363	1	0.0515	0.0403	0.000668	0.256	0.862	105.679	469573	4	58.06477	17	0
